ID,Name,Age,City,Salary
75058,Eva,18,Houston,32110.39
75059,Alice,29,Chicago,46350.1
75060,Alice,54,Los Angeles,99414.68
75061,David,31,Los Angeles,81794.07
75062,David,23,Phoenix,95742.82
75063,Alice,63,Chicago,50594.63
75064,Alice,19,New York,111151.01
75065,David,40,New York,77865.09
75066,Charlie,23,Chicago,41706.83
75067,Eva,40,Los Angeles,81725.69
75068,Charlie,18,Houston,81853.26
75069,Alice,62,Los Angeles,61431.03
75070,David,41,Phoenix,51900.29
75071,Eva,41,Chicago,114021.5
75072,Alice,59,New York,83462.9
75073,Eva,47,Houston,110722.61
75074,David,63,New York,95051.17
75075,Alice,55,Los Angeles,46932.02
75076,Eva,19,Chicago,100061.33
75077,Alice,38,New York,106296.37
75078,Charlie,34,New York,86790.63
75079,Charlie,60,Houston,113755.4
75080,Charlie,40,Phoenix,95526.28
75081,Charlie,24,Houston,67254.84
75082,Alice,49,Phoenix,45056.43
75083,Alice,27,Chicago,57851.52
75084,David,26,Houston,84597.92
75085,Bob,32,Phoenix,95990.68
75086,Alice,47,Houston,79506.59
75087,David,23,Los Angeles,79816.71
75088,Alice,63,Houston,36022.42
75089,Bob,31,New York,89850.43
75090,Bob,62,Phoenix,47325.41
75091,Charlie,39,New York,78539.57
75092,Eva,32,Phoenix,77424.52
75093,Alice,34,Phoenix,38350.59
75094,Bob,24,Los Angeles,48107.15
75095,David,61,Phoenix,66711.23
75096,David,48,Chicago,51977.29
75097,Eva,26,New York,94875.42
75098,Charlie,61,Chicago,44637.82
75099,Charlie,41,Houston,78176.55
75100,David,22,New York,100587.2
75101,Charlie,26,Los Angeles,104908.07
75102,Charlie,59,Chicago,60359.59
75103,Bob,52,Houston,72659.89
75104,Eva,21,Houston,36902.35
75105,Alice,34,Chicago,95808.73
75106,Charlie,27,Los Angeles,51445.04
75107,Alice,64,Chicago,106544.42
75108,Charlie,27,Houston,45334.22
75109,David,39,Chicago,49033.05
75110,Eva,23,Phoenix,116177.02
75111,Charlie,54,Los Angeles,39019.31
75112,Charlie,63,New York,58076.43
75113,Charlie,56,Chicago,67410.57
75114,Eva,38,Chicago,66780.79
75115,Charlie,37,New York,70724.57
75116,Eva,24,Phoenix,34066.0
75117,Charlie,29,Phoenix,67010.74
75118,Alice,47,Los Angeles,112149.07
75119,Alice,22,Chicago,113562.91
75120,David,64,Phoenix,59272.78
75121,David,23,Houston,59716.9
75122,Charlie,54,Phoenix,62898.73
75123,Eva,26,New York,33654.39
75124,Alice,61,Chicago,80410.15
75125,David,20,Phoenix,58214.96
75126,Bob,38,Houston,105066.32
75127,Bob,44,Houston,117738.75
75128,Bob,28,Houston,111398.82
75129,Eva,24,Chicago,43122.59
75130,Alice,34,New York,90205.81
75131,David,49,New York,118225.23
75132,David,48,Phoenix,72779.52
75133,Eva,52,Los Angeles,55452.64
75134,Charlie,27,Chicago,91347.68
75135,Charlie,56,Chicago,31822.04
75136,Bob,34,New York,114157.93
75137,Bob,57,New York,65000.14
75138,Eva,44,Los Angeles,69052.61
75139,David,32,Los Angeles,62411.11
75140,Charlie,34,Phoenix,80974.69
75141,Charlie,50,New York,78586.39
75142,Bob,35,Los Angeles,38690.33
75143,David,26,New York,30950.78
75144,Bob,38,New York,81039.81
75145,Charlie,23,Los Angeles,101973.46
75146,Charlie,48,Houston,42544.97
75147,Charlie,64,Chicago,44982.09
75148,Eva,52,Houston,111086.74
75149,Charlie,34,Phoenix,118939.8
75150,Charlie,53,Phoenix,117076.03
75151,Bob,33,Chicago,40207.21
75152,David,30,Phoenix,66886.5
75153,Bob,23,Houston,103575.44
75154,David,45,Chicago,46763.14
75155,David,27,Houston,50613.55
75156,Bob,62,Phoenix,94030.8
75157,David,62,Los Angeles,69411.49
75158,David,62,Chicago,63688.07
75159,Bob,50,Phoenix,35259.94
75160,Bob,30,Houston,71255.39
75161,Eva,22,Los Angeles,62379.99
75162,David,64,New York,51864.38
75163,Eva,49,Chicago,74081.55
75164,Bob,47,Chicago,45023.43
75165,Charlie,50,Chicago,115667.83
75166,Eva,28,Houston,79456.28
75167,Charlie,19,Phoenix,44177.41
75168,Eva,19,Houston,108604.81
75169,David,59,New York,80607.19
75170,Alice,43,Houston,89220.94
75171,Bob,62,Phoenix,71647.24
75172,David,18,Los Angeles,83596.67
75173,Alice,58,Los Angeles,82265.99
75174,David,56,Phoenix,72792.87
75175,David,37,New York,81588.94
75176,Bob,56,Los Angeles,80253.57
75177,Eva,63,Houston,36441.49
75178,Bob,56,New York,115444.5
75179,Alice,60,Houston,113581.53
75180,Eva,41,Houston,91957.25
75181,David,47,Phoenix,49897.1
75182,Bob,24,Chicago,118185.25
75183,Charlie,38,New York,36986.01
75184,Eva,19,Chicago,66656.65
75185,Alice,40,New York,60862.28
75186,Alice,45,Chicago,116235.05
75187,Eva,60,Houston,76574.2
75188,Eva,22,Los Angeles,48268.64
75189,Eva,24,Los Angeles,66610.53
75190,Bob,46,Phoenix,67942.17
75191,Alice,18,Phoenix,86515.61
75192,Eva,48,Los Angeles,112793.89
75193,Bob,33,Phoenix,70642.93
75194,David,54,New York,51614.54
75195,David,44,Los Angeles,32552.32
75196,Eva,25,Chicago,36842.74
75197,Charlie,55,Phoenix,68564.52
75198,Alice,62,Los Angeles,60046.24
75199,Eva,51,Chicago,67081.64
75200,Bob,56,Houston,76757.25
75201,Eva,29,Phoenix,109399.81
75202,Charlie,48,Phoenix,75893.79
75203,David,48,Chicago,106257.02
75204,Eva,21,New York,56618.92
75205,Alice,61,Los Angeles,101150.84
75206,Alice,34,New York,86630.95
75207,Charlie,50,Phoenix,103877.89
75208,Alice,39,Chicago,93423.73
75209,Eva,19,Chicago,72549.48
75210,Bob,21,New York,112225.49
75211,Bob,24,Los Angeles,54146.49
75212,Eva,40,Los Angeles,64752.71
75213,Alice,35,Los Angeles,51096.17
75214,Bob,32,Phoenix,41236.28
75215,Eva,29,Houston,78294.85
75216,Eva,30,Los Angeles,100601.38
75217,David,51,Chicago,73634.01
75218,Bob,46,Los Angeles,41192.87
75219,Charlie,47,Los Angeles,61418.25
75220,Alice,51,Phoenix,61413.56
75221,Bob,55,Chicago,110734.14
75222,David,49,Los Angeles,52210.22
75223,Bob,29,New York,88517.19
75224,Eva,44,New York,116942.6
75225,David,24,Chicago,94507.73
75226,Bob,62,Houston,68195.23
75227,Eva,37,Chicago,36551.17
75228,Alice,18,New York,61728.09
75229,Alice,21,New York,48089.87
75230,Bob,28,Phoenix,90300.85
75231,David,33,New York,60527.62
75232,Bob,50,Los Angeles,81568.48
75233,David,43,New York,68560.92
75234,Bob,33,Phoenix,52517.76
75235,David,37,Houston,38174.3
75236,David,26,Chicago,118824.4
75237,David,60,Houston,74251.47
75238,Charlie,48,New York,58519.85
75239,Eva,40,New York,93047.54
75240,Bob,31,New York,91402.24
75241,Alice,63,Phoenix,105689.45
75242,David,33,New York,38942.59
75243,Charlie,50,Los Angeles,71597.55
75244,Bob,33,Los Angeles,59958.14
75245,Alice,26,Los Angeles,111056.82
75246,Alice,35,Houston,114394.06
75247,Eva,21,New York,36749.61
75248,Alice,27,Phoenix,96133.12
75249,Alice,38,Phoenix,82970.23
75250,Alice,22,Los Angeles,82701.72
75251,Eva,20,Los Angeles,113042.6
75252,Charlie,46,Los Angeles,54963.88
75253,Bob,47,Los Angeles,97481.21
75254,Bob,32,Houston,55555.13
75255,Bob,37,Phoenix,56368.18
75256,Charlie,27,Los Angeles,80573.42
75257,Alice,27,Phoenix,72085.08
75258,Bob,48,Chicago,35226.02
75259,Eva,37,Houston,33781.67
75260,David,52,Houston,32980.08
75261,Charlie,23,Los Angeles,44686.75
75262,Eva,49,Chicago,89803.89
75263,Eva,39,New York,51029.91
75264,Eva,44,Los Angeles,36918.01
75265,Alice,58,Chicago,53468.75
75266,David,34,Chicago,41226.14
75267,Alice,29,Phoenix,42055.42
75268,Alice,24,Los Angeles,50908.97
75269,Charlie,31,Chicago,87584.6
75270,Bob,50,Los Angeles,112580.29
75271,Bob,21,Phoenix,117490.35
75272,Alice,43,New York,104199.75
75273,Charlie,59,New York,102333.08
75274,Eva,37,New York,37426.74
75275,David,43,Houston,53306.61
75276,Eva,40,Los Angeles,102731.04
75277,Bob,63,Los Angeles,34175.93
75278,David,38,Houston,68567.14
75279,Eva,56,Houston,83413.86
75280,Eva,20,Phoenix,48033.36
75281,Eva,47,Chicago,58447.86
75282,David,43,Chicago,84054.95
75283,David,54,Los Angeles,66830.74
75284,Eva,52,Los Angeles,60171.56
75285,Eva,52,Chicago,115166.71
75286,Charlie,50,Houston,95347.16
75287,Bob,55,New York,73227.02
75288,Alice,60,New York,84024.87
75289,Alice,42,Phoenix,118094.68
75290,Alice,53,Los Angeles,105194.23
75291,Bob,48,Los Angeles,31216.01
75292,David,35,Phoenix,44786.92
75293,Bob,35,New York,45329.0
75294,Eva,57,Houston,40408.28
75295,David,25,Phoenix,64608.5
75296,Bob,54,Los Angeles,104339.45
75297,David,36,Chicago,93143.02
75298,Eva,62,Houston,70342.75
75299,Charlie,40,Los Angeles,95999.71
75300,Alice,27,New York,71022.82
75301,David,64,Houston,34614.85
75302,Charlie,58,New York,87231.56
75303,Alice,28,Houston,41560.23
75304,Charlie,36,Los Angeles,63596.44
75305,David,63,Chicago,44463.52
75306,David,25,Phoenix,77989.19
75307,Bob,48,Chicago,65840.4
75308,Charlie,40,Phoenix,68261.16
75309,Alice,52,Chicago,88047.67
75310,Charlie,20,Chicago,79455.37
75311,Charlie,22,Houston,62310.76
75312,Bob,63,Phoenix,75884.27
75313,Charlie,64,New York,86674.67
75314,Charlie,62,Chicago,97663.48
75315,Bob,59,Los Angeles,100000.74
75316,Bob,58,New York,42697.42
75317,Alice,59,New York,37595.24
75318,Alice,52,Chicago,65008.01
75319,Bob,30,Houston,116226.93
75320,David,62,New York,84895.5
75321,Alice,55,Los Angeles,52502.66
75322,Charlie,41,New York,118952.69
75323,Eva,26,Houston,32712.38
75324,Eva,25,Chicago,117359.85
75325,Charlie,23,Chicago,79160.72
75326,Bob,60,Phoenix,109801.75
75327,Alice,57,New York,31841.08
75328,Eva,43,Houston,69774.75
75329,Charlie,33,Houston,116961.67
75330,Bob,61,Los Angeles,51437.35
75331,Alice,26,New York,78093.12
75332,Charlie,38,Los Angeles,113958.04
75333,Charlie,36,Phoenix,42333.11
75334,Bob,24,New York,114271.73
75335,David,27,Houston,39489.46
75336,Bob,47,Los Angeles,110530.35
75337,Bob,60,Houston,74669.56
75338,David,29,New York,116640.14
75339,Eva,40,Houston,90821.6
75340,Bob,34,Chicago,51863.16
75341,Bob,63,Los Angeles,77496.18
75342,Eva,21,Phoenix,59592.9
75343,David,41,New York,92087.91
75344,Bob,44,Los Angeles,72796.03
75345,Eva,39,Phoenix,63145.91
75346,Charlie,56,Phoenix,87637.46
75347,Charlie,34,Houston,32990.07
75348,Charlie,38,Phoenix,111948.21
75349,Alice,38,New York,69221.98
75350,Charlie,42,Houston,64265.23
75351,Alice,47,Los Angeles,100733.61
75352,Bob,22,New York,59897.83
75353,Eva,63,Houston,47642.84
75354,Charlie,39,Chicago,82609.34
75355,Alice,34,Los Angeles,30716.77
75356,Eva,42,Phoenix,98437.23
75357,David,39,Chicago,102493.5
75358,Bob,50,Chicago,78174.71
75359,Bob,47,Phoenix,109358.83
75360,Charlie,31,Houston,59007.26
75361,Bob,30,Houston,100575.82
75362,Bob,26,Houston,52851.75
75363,Bob,25,New York,109897.29
75364,Alice,34,New York,44963.83
75365,David,42,Phoenix,64941.25
75366,Eva,52,Phoenix,45665.95
75367,Charlie,39,Los Angeles,83087.09
75368,Charlie,63,New York,60299.18
75369,Charlie,57,New York,53154.18
75370,David,48,Los Angeles,107697.58
75371,Eva,48,New York,91557.66
75372,Eva,23,Houston,34230.61
75373,David,24,Los Angeles,88928.02
75374,Alice,25,Houston,108530.2
75375,Eva,34,Phoenix,36034.89
75376,Charlie,43,New York,117660.55
75377,Charlie,42,Los Angeles,116487.28
75378,Eva,46,New York,51362.13
75379,Bob,41,New York,43464.57
75380,David,21,Phoenix,62443.68
75381,Bob,37,Houston,56791.84
75382,Alice,38,Los Angeles,39570.35
75383,Eva,46,Chicago,57775.71
75384,David,28,Phoenix,84427.95
75385,Bob,45,Chicago,88791.05
75386,David,48,New York,46803.91
75387,Eva,26,Phoenix,98934.11
75388,Alice,27,Chicago,43587.73
75389,Bob,31,New York,82260.39
75390,Alice,37,Houston,54564.59
75391,Alice,30,Phoenix,69625.2
75392,Alice,51,Chicago,112468.82
75393,Bob,51,Chicago,95036.49
75394,Eva,22,Los Angeles,115173.25
75395,David,35,Chicago,93558.51
75396,Alice,50,Houston,39862.95
75397,Alice,52,Los Angeles,82679.62
75398,Alice,29,Chicago,39992.2
75399,Charlie,63,Houston,116413.24
75400,Charlie,60,Chicago,52757.57
75401,Eva,27,Phoenix,53078.51
75402,Alice,61,New York,43117.34
75403,Alice,38,Phoenix,68935.24
75404,David,26,Houston,74077.32
75405,Eva,25,Houston,104335.7
75406,Alice,42,Phoenix,66796.63
75407,Charlie,32,Chicago,96165.34
75408,Alice,49,New York,61954.07
75409,Eva,62,Phoenix,34299.76
75410,David,51,Phoenix,105020.42
75411,Alice,38,Houston,60609.39
75412,David,62,Houston,39479.06
75413,Bob,36,Los Angeles,52562.11
75414,Alice,57,Phoenix,55193.93
75415,Bob,44,Houston,86524.94
75416,David,61,Phoenix,103740.51
75417,Charlie,22,New York,48573.5
75418,Eva,43,Chicago,56412.56
75419,Bob,42,New York,79021.65
75420,Alice,59,New York,68503.88
75421,David,21,Chicago,55663.18
75422,Eva,31,New York,103081.29
75423,David,44,Houston,100432.88
75424,Alice,54,Chicago,118911.49
75425,David,27,New York,63236.71
75426,David,51,Los Angeles,96314.15
75427,Eva,29,Los Angeles,101363.76
75428,Bob,31,Phoenix,73267.7
75429,Charlie,53,Houston,69953.87
75430,Eva,63,New York,30557.54
75431,Alice,48,New York,101990.31
75432,Charlie,40,Houston,109646.65
75433,Alice,50,New York,70504.78
75434,David,39,Los Angeles,30802.38
75435,Charlie,25,Phoenix,32650.96
75436,Bob,60,Los Angeles,105396.82
75437,Eva,35,Los Angeles,86478.0
75438,Bob,41,Houston,69147.97
75439,Charlie,24,Los Angeles,94905.64
75440,Charlie,58,Los Angeles,91197.89
75441,Eva,32,Phoenix,95905.68
75442,Bob,64,Los Angeles,77114.97
75443,Charlie,49,Los Angeles,85719.93
75444,Eva,29,Houston,56087.44
75445,Bob,64,New York,32297.74
75446,Charlie,42,Chicago,70279.67
75447,Bob,37,Houston,117834.89
75448,Alice,56,Los Angeles,56649.82
75449,Eva,21,Chicago,45453.32
75450,Charlie,33,Los Angeles,58007.35
75451,Alice,59,Chicago,97241.88
75452,Eva,62,Houston,99362.08
75453,Charlie,33,Phoenix,95700.54
75454,Bob,52,Los Angeles,53901.62
75455,Alice,36,Chicago,31006.84
75456,Alice,52,Phoenix,46727.11
75457,Alice,35,Houston,57781.0
75458,Alice,30,Chicago,33626.22
75459,Eva,53,New York,98441.44
75460,David,45,Chicago,94025.85
75461,Charlie,18,Los Angeles,80266.43
75462,Charlie,38,Phoenix,49784.81
75463,Eva,20,Chicago,88621.09
75464,Eva,36,New York,32932.49
75465,Charlie,32,Houston,37505.29
75466,Charlie,35,Chicago,119644.78
75467,Bob,37,New York,54694.11
75468,David,41,Phoenix,70069.62
75469,Eva,47,Phoenix,90988.53
75470,David,33,Chicago,49449.35
75471,Alice,28,Phoenix,33837.78
75472,David,29,Houston,106614.32
75473,Bob,46,Phoenix,110787.59
75474,Eva,21,New York,61860.2
75475,David,39,Phoenix,96232.77
75476,David,49,Houston,108044.26
75477,Alice,41,New York,113018.87
75478,Bob,42,Houston,56285.57
75479,David,63,Chicago,49633.44
75480,David,32,Los Angeles,75725.79
75481,David,26,New York,77643.41
75482,Charlie,24,Houston,57113.13
75483,Eva,58,New York,117691.21
75484,Alice,39,Chicago,92590.08
75485,Alice,26,Los Angeles,79439.1
75486,David,32,Houston,112750.33
75487,Charlie,55,Houston,90559.98
75488,David,24,Los Angeles,78471.41
75489,Bob,35,Houston,44744.62
75490,Charlie,39,Houston,118515.24
75491,David,47,New York,49242.47
75492,Bob,52,Houston,111322.34
75493,Charlie,49,Los Angeles,35286.06
75494,Alice,33,Los Angeles,107147.68
75495,Bob,22,Houston,89506.46
75496,Charlie,62,Houston,107309.69
75497,Charlie,44,Chicago,76001.07
75498,Eva,39,New York,93330.93
75499,Bob,32,Phoenix,51180.62
75500,Eva,48,New York,101140.6
75501,Charlie,25,Houston,98245.06
75502,Alice,52,Phoenix,51970.28
75503,David,34,Houston,114850.65
75504,David,45,Los Angeles,57031.28
75505,Eva,41,Chicago,44239.91
75506,Charlie,55,Los Angeles,111300.35
75507,Eva,42,Chicago,119802.32
75508,David,47,Phoenix,97720.93
75509,Alice,30,Phoenix,98226.24
75510,Charlie,62,Chicago,36320.83
75511,Alice,49,Phoenix,113561.47
75512,David,33,Los Angeles,78784.33
75513,Bob,21,Phoenix,91268.04
75514,Eva,33,Houston,42834.46
75515,Charlie,64,Los Angeles,56095.97
75516,Alice,24,New York,106837.47
75517,Alice,60,Chicago,86899.27
75518,Eva,34,Phoenix,97813.05
75519,Bob,49,New York,108918.89
75520,Charlie,60,Phoenix,97445.08
75521,David,35,Los Angeles,119501.59
75522,Bob,37,Chicago,103459.93
75523,Charlie,39,Houston,99053.23
75524,Eva,57,Los Angeles,86240.52
75525,Charlie,63,Phoenix,47252.97
75526,Eva,41,Phoenix,43067.89
75527,Bob,50,Houston,68246.02
75528,Eva,52,Phoenix,46635.1
75529,Eva,47,Los Angeles,60873.57
75530,Bob,52,Los Angeles,87045.99
75531,Charlie,49,Chicago,87088.52
75532,David,44,Phoenix,36481.41
75533,David,62,Houston,78168.12
75534,David,46,Los Angeles,58610.12
75535,David,24,New York,79601.02
75536,Alice,31,Phoenix,119625.06
75537,David,64,New York,82961.03
75538,Bob,36,Phoenix,113193.49
75539,Bob,39,New York,110134.56
75540,Bob,39,Houston,84738.48
75541,Bob,53,Houston,117289.95
75542,Charlie,39,Los Angeles,70122.98
75543,Alice,59,Chicago,58990.95
75544,Charlie,23,Phoenix,88184.4
75545,Charlie,21,New York,73483.48
75546,Eva,22,Houston,42935.29
75547,Bob,56,Phoenix,36414.25
75548,Eva,49,Phoenix,112402.43
75549,Charlie,38,Phoenix,42158.78
75550,David,52,Houston,107046.59
75551,Alice,27,Phoenix,40945.59
75552,Bob,42,Phoenix,83899.38
75553,David,43,Chicago,97993.46
75554,Eva,22,Houston,64893.01
75555,David,39,Chicago,61581.57
75556,Eva,29,Phoenix,55080.63
75557,Eva,59,Chicago,81079.25
75558,Eva,62,Chicago,54317.31
75559,David,18,Los Angeles,65388.49
75560,David,44,Phoenix,36072.8
75561,Bob,33,Houston,79913.3
75562,Charlie,45,Los Angeles,71904.7
75563,Eva,36,Phoenix,114890.41
75564,David,41,New York,80281.12
75565,Charlie,41,New York,60365.35
75566,Charlie,36,New York,88041.47
75567,Alice,55,Houston,103045.68
75568,Bob,32,New York,96001.5
75569,Eva,64,Chicago,53984.99
75570,Alice,34,Houston,97460.64
75571,Eva,25,New York,108136.46
75572,David,20,Chicago,33477.72
75573,Eva,39,Houston,44024.27
75574,David,19,Houston,75571.99
75575,Alice,46,Chicago,58633.67
75576,David,52,Houston,68416.91
75577,Eva,43,New York,38878.6
75578,Alice,38,Chicago,61823.69
75579,Charlie,37,Phoenix,58250.45
75580,Alice,34,Los Angeles,72377.62
75581,David,64,Houston,61379.83
75582,David,62,New York,33426.8
75583,Eva,54,Chicago,73685.98
75584,Charlie,59,Phoenix,77236.31
75585,David,40,Houston,66395.2
75586,Eva,51,Phoenix,49514.26
75587,David,46,Chicago,79469.4
75588,Bob,36,New York,69095.6
75589,Charlie,27,New York,37168.47
75590,David,35,Chicago,111281.59
75591,Bob,50,Chicago,83388.9
75592,Bob,25,Houston,45118.87
75593,David,20,Chicago,51612.61
75594,Bob,37,Phoenix,60493.67
75595,David,63,Houston,46903.0
75596,Charlie,62,Los Angeles,94605.36
75597,Eva,19,Houston,106160.31
75598,Charlie,21,Chicago,33252.84
75599,Alice,44,Los Angeles,115908.49
75600,Alice,24,New York,64353.98
75601,Alice,28,Houston,47572.19
75602,Charlie,52,Chicago,113903.34
75603,Charlie,62,Chicago,49701.09
75604,Charlie,20,Chicago,62994.81
75605,Eva,51,Houston,109358.19
75606,Alice,48,New York,39161.22
75607,Charlie,19,New York,52269.97
75608,David,32,Los Angeles,31062.58
75609,Eva,39,New York,99307.06
75610,Bob,40,Los Angeles,119392.13
75611,Eva,31,New York,82401.85
75612,David,54,Los Angeles,102611.48
75613,David,32,Los Angeles,96440.6
75614,Alice,24,Chicago,115854.59
75615,David,29,New York,65628.14
75616,Charlie,29,Houston,56027.04
75617,Eva,42,New York,118307.2
75618,Bob,31,New York,119520.75
75619,Charlie,45,Houston,54989.33
75620,Alice,44,Chicago,65220.41
75621,Alice,19,Phoenix,59339.32
75622,Alice,60,New York,52542.76
75623,David,62,Los Angeles,108544.71
75624,Eva,55,Houston,92926.47
75625,Alice,35,New York,89366.58
75626,Eva,38,Chicago,76349.09
75627,Alice,39,Houston,49085.41
75628,Alice,19,Phoenix,79993.31
75629,David,21,Phoenix,111870.05
75630,Bob,31,New York,79311.05
75631,David,57,New York,46878.82
75632,Alice,61,Phoenix,88957.77
75633,Bob,22,Chicago,47104.43
75634,David,33,Chicago,59294.16
75635,Bob,34,Chicago,91296.4
75636,Alice,40,Los Angeles,68057.63
75637,David,55,Los Angeles,91087.87
75638,David,52,Houston,99947.57
75639,Eva,54,Houston,118729.9
75640,David,53,Houston,51817.32
75641,David,64,Chicago,36344.38
75642,Alice,29,Chicago,58843.26
75643,Bob,60,Los Angeles,32071.87
75644,Eva,38,Los Angeles,105735.35
75645,Charlie,64,Los Angeles,37507.2
75646,Charlie,60,Phoenix,44773.17
75647,Bob,36,Houston,111074.57
75648,Alice,42,Houston,79715.67
75649,David,40,Los Angeles,100990.68
75650,Bob,27,New York,42651.58
75651,Bob,37,New York,44466.14
75652,Eva,51,Phoenix,103969.5
75653,David,49,Phoenix,48077.48
75654,Alice,18,Phoenix,38162.41
75655,Bob,56,Phoenix,119073.68
75656,David,41,Phoenix,66452.4
75657,David,49,New York,105267.41
75658,Charlie,35,Chicago,103224.47
75659,Alice,53,Los Angeles,49986.23
75660,David,52,Chicago,93659.1
75661,Charlie,36,Houston,106107.85
75662,Alice,41,New York,112199.54
75663,Bob,53,Phoenix,64032.73
75664,Eva,48,Houston,38135.54
75665,David,34,Chicago,54432.91
75666,Charlie,51,Phoenix,96639.08
75667,Charlie,50,Chicago,46094.06
75668,David,18,Los Angeles,103606.28
75669,Eva,27,New York,91348.03
75670,Alice,30,Los Angeles,111476.55
75671,Bob,58,Los Angeles,31757.18
75672,David,49,Phoenix,72875.78
75673,David,44,Los Angeles,32348.68
75674,David,29,Phoenix,105133.86
75675,Bob,23,Los Angeles,75652.05
75676,Charlie,29,New York,37206.07
75677,Eva,52,New York,38474.34
75678,Bob,29,Chicago,40809.06
75679,David,54,Houston,99396.67
75680,David,25,New York,70211.34
75681,David,48,Los Angeles,96492.0
75682,David,54,Los Angeles,77300.58
75683,Charlie,21,Houston,74327.2
75684,Charlie,37,New York,100676.95
75685,Alice,46,New York,37405.49
75686,Alice,63,Chicago,37855.59
75687,Bob,22,Chicago,62894.83
75688,Charlie,61,New York,61492.72
75689,Alice,40,Houston,52697.32
75690,David,58,Phoenix,117002.89
75691,David,54,Houston,35308.04
75692,Bob,54,Houston,108822.45
75693,Charlie,53,Chicago,68734.27
